last_name,congress,house,days_until_term_ends,sex,days_since_strike,relevant,date,loyalty,state_code,dim_2,id,dim_1,office_attainment_type,first_name,strike_recently,icpsr,sentiment,dronebase,title,occupancy,restraining,state,votes,party,filibuster,extreme
POCAN,113,1,115,1,25,1,9/10/14,1,25,-0.438,51b40f2959d3db0799a132e3d29a05c2,-0.572,1,Mark,0,21370,,0,THE PROGRESSIVE CAUCUS,0,,WISCONS,1015,1,0,0
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,ebe86e933d62bf8b694bc3cafd47bd2c,0.866,1,Rand,0,41104,0,1,BRENNAN NOMINATION,0,,KENTUCK,537,0,1,1
GRASSLEY,113,0,958,1,9,1,5/21/14,0,31,-0.052,cb54bf3f0e4c79d49c3b8345890afbe7,0.34,1,Charles,0,14226,0,0,EXECUTIVE SESSION,0,,IOWA,552,0,0,0
CORZINE,108,0,785,1,386,0,11/24/03,0,12,-0.596,3c8fce72760d66c21f45c5397eec3d39,-0.446,1,Jon,0,40104,,1,STATEMENTS ON INTRODUCED BILLS AND JOINT RESOLUTIONS,0,,NEW JER,509,1,0,0
MANCHIN,113,0,2124,1,1,0,3/11/13,1,56,0.424,fd904e45d4d0eb037c8f7ac7c43ff4aa,-0.06,1,Joe,1,40915,,1,MILITARY MEDAL PRECEDENCE,0,,WEST VI,540,1,0,0
GRASSLEY,113,0,959,1,8,1,5/20/14,0,31,-0.052,88ee6f31c887e13bc735ba66f24d400f,0.34,1,Charles,0,14226,0,0,BARRON NOMINATION,0,,IOWA,552,0,0,0
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,77a24d653480b7f53608b234e2e51eb6,0.866,1,Rand,0,41104,0,1,BRENNAN NOMINATION,0,,KENTUCK,537,0,1,1
NELSON,114,0,989,1,8,0,4/19/16,1,43,0.314,312966839a886ad09cd86840ee51713c,-0.189,1,Bill,0,14651,,1,FAA REAUTHORIZATION BILL,0,,FLORIDA,394,1,0,0
REID,108,0,283,1,509,1,3/26/04,0,65,0.258,ad5c60746fccf145e08f83f698b3c87c,-0.276,1,Harry,0,15054,1,2,ATTACKING THE MESSENGER,0,0,NEVADA,499,1,0,0
MCGOVERN,113,1,218,1,18,1,5/30/14,1,3,-0.338,f538b922e3805f5708445c71acb66c96,-0.534,1,James,0,29729,0,0,"PROVIDING FOR CONSIDERATION OF H.R. 4745, TRANSPORTATION, HOUSING AND 
  ACT FOR FISCAL YEARS 2014 AND 2015; AND FOR OTHER PURPOSES",0,,MASSACH,1001,1,0,0
HOLT,112,1,217,1,3,1,5/31/12,1,12,-0.33,49ab71fb971c74816fbcc1a3910c4f82,-0.463,1,Rush,1,29923,0,1,"PROVIDING FOR CONSIDERATION OF H.R. 5743, INTELLIGENCE AUTHORIZATION 
  RELATED AGENCIES APPROPRIATIONS ACT, 2013",0,,NEW JER,1425,1,0,0
PAUL,113,0,958,1,9,1,5/21/14,0,51,-0.5,47d9391283928e4edc9c99a7bd62fc7a,0.866,1,Rand,0,41104,0,1,EXECUTIVE SESSION,0,,KENTUCK,537,0,0,1
MIKULSKI,113,0,1385,0,10,0,3/20/13,1,52,-0.128,716d18414a44d71471217d79cd6990db,-0.37,1,Barbara,0,14440,,1,AUTHORITY FOR COMMITTEES TO MEET,0,,MARYLAN,527,1,0,0
LUGAR,112,0,548,1,0,1,7/5/11,0,22,-0.466,cdb1c47a0146a965d481bb539752e5fd,0.304,1,Richard,1,14506,0,1,"AUTHORIZING THE LIMITED USE OF THE U.S. ARMED FORCES IN SUPPORT OF THE 
  NATO MISSION IN LIBYA--MOTION TO PROCEED--Continued",0,,INDIANA,405,0,0,0
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,1e62e723b0465f99370495f6f5c7c81e,0.866,1,Rand,0,41104,0,1,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,0,,KENTUCK,537,0,1,1
NELSON,114,0,904,1,3,0,7/13/16,1,43,0.314,13d724b113aca8522aadce9cf5ee5748,-0.189,1,Bill,1,14651,,1,FEDERAL AVIATION ADMINISTRATION REAUTHORIZATION ACT OF 2016,0,,FLORIDA,394,1,0,0
NELSON,114,0,1002,1,0,0,4/6/16,1,43,0.314,5956959da04b18d5aeea9370fd20dbf4,-0.189,1,Bill,1,14651,,1,AMERICA'S SMALL BUSINESS TAX RELIEF ACT OF 2015--MOTION TO PROCEED,0,,FLORIDA,394,1,0,0
DURBIN,108,0,1564,1,97,0,9/22/04,0,21,-0.39,01abfe885ba149b1b260381fff2356b3,-0.366,1,Richard,0,15021,,0,EXECUTIVE SESSION,0,,ILLINOI,516,1,0,0
CORNYN,113,0,668,1,26,1,3/6/13,0,49,-0.007,af6d4d8a13641e82593225c24873addb,0.499,1,John,0,40305,0,2,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,0,,TEXAS,534,0,0,0
Kanjorski,108,,444,1,348,0,10/17/03,0,,,66759fc07a111676da8198983acc37e0,,,Paul,0,,,1,"EMERGENCY SUPPLEMENTAL APPROPRIATIONS ACT FOR DEFENSE AND FOR THE 
  RECONSTRUCTION OF IRAQ AND AFGHANISTAN, 2004",,,PENNSYLVANIA,,1,0,
GOHMERT,113,1,696,1,0,1,2/6/13,0,49,-0.235,894392b7e2f3fc9b88fc0b31c5a107c1,0.597,1,Louie,1,20527,0,2,NATIONAL SECURITY ISSUES,0,,TEXAS,937,0,0,0
Boehner,112,,559,1,1,1,6/24/11,0,,,cad022414f790f29b279f926df87f3c1,,,John,1,,0,0,LIMITING USE OF FUNDS FOR ARMED FORCES IN LIBYA,,,OHIO,,0,0,
CRUZ,113,0,2129,1,26,1,3/6/13,0,49,-0.196,23fceeabe56ac436aabefbf3c152fa0d,0.858,1,Ted,0,41304,0,2,BRENNAN NOMINATION,0,,TEXAS,510,0,0,1
REED,107,0,197,1,,1,6/20/02,0,5,-0.289,e5f4dce24a8fc1b57e8a3cc61403024e,-0.39,1,John,1,29142,1,0,NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2003,0,0,RHODE I,456,1,0,0
DICKS,107,1,86,1,,,10/9/02,0,73,0.11,44b1944e1e68fe171993f9506957c9f5,-0.312,1,Norman,1,14413,,1,AUTHORIZATION FOR USE OF MILITARY FORCE AGAINST IRAQ RESOLUTION OF 2002,0,,WASHING,663,1,0,0
,111,,,,2,0,6/25/09,0,,,c0f7bf30322019c87ef2a6b0e94ccd5a,,,,1,,,,PERSONAL EXPLANATION,,,,,,0,
MICA,109,1,223,1,132,0,5/25/06,1,43,0.137,12d003719799203f2434e85e605181c4,0.453,1,John,0,29331,,1,House of Representatives,0,,FLORIDA,884,0,0,0
MCCAIN,112,0,2028,1,1,1,6/16/11,0,61,-0.621,53810f6c1b0b98afb72f657f7c1fc265,0.382,1,John,1,15039,,2,ECONOMIC DEVELOPMENT REVITALIZATION ACT OF 2011,0,,ARIZONA,387,0,0,0
OBEY,110,1,156,1,3,0,7/31/08,0,25,-0.063,1705daffb166d13357f7a597bfbe4c72,-0.45,1,David,1,12036,,0,"MILITARY CONSTRUCTION AND VETERANS AFFAIRS APPROPRIATIONS ACT, 2009",0,,WISCONS,1363,1,0,0
MCCARTHY,110,1,155,1,4,1,8/1/08,1,71,0.276,f8b055e122d99e14db842fe000842f24,0.459,1,Kevin,1,20703,1,2,TRIBUTE TO BURT RUTAN,0,0,CALIFOR,1374,0,0,0
EVERETT,109,1,433,1,172,0,10/27/05,1,41,0.528,5b886c8a4ee0ab9a5e8b95b812418b5a,0.414,1,Terry,0,29300,,1,"DISAPPROVING THE RECOMMENDATIONS OF THE DEFENSE BASE CLOSURE AND 
  REALIGNMENT COMMISSION",0,,ALABAMA,864,0,0,0
CRUZ,113,0,1927,1,2,1,9/24/13,0,49,-0.196,cb2c2efeeb6698614388a28133e61701,0.858,1,Ted,1,41304,0,2,"MAKING CONTINUING APPROPRIATIONS FOR FISCAL YEAR 2014--MOTION TO 
  PROCEED--Continued",0,,TEXAS,510,0,0,1
SCHIFF,113,1,218,1,18,1,5/30/14,1,71,-0.129,a4f30bea1f0ddc416db0dc7c77004a53,-0.346,1,Adam,0,20104,1,2,INTELLIGENCE AUTHORIZATION ACT FOR FISCAL YEARS 2014 AND 2015,0,0,CALIFOR,1009,1,0,0
LEE,113,0,1399,1,26,1,3/6/13,0,67,-0.509,eea99f804eac117f2d9fabc0424ebdc1,0.861,1,Mike,0,41110,1,1,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,0,0,UTAH,533,0,0,1
Barrasso,113,,2129,1,26,1,3/6/13,0,,,82732b18fe535c2e662bded43befa946,,,John,0,,0,0,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,,,WYOMING,,0,0,
REID,111,0,530,1,5,1,7/22/09,1,65,0.258,9e933fe95f8f0c21a34d0d3c12ac2a6b,-0.276,1,Harry,1,15054,1,2,DEPARTMENT OF DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2010--Continued,0,0,NEVADA,616,1,0,0
PAUL,113,0,838,1,7,0,9/18/14,0,51,-0.5,7024ecd84b2a68964bae3f8b7890a835,0.866,1,Rand,1,41104,,1,"CONTINUING APPROPRIATIONS RESOLUTION, 2015",0,,KENTUCK,537,0,0,1
MCCAIN,113,0,922,1,5,1,6/26/14,0,61,-0.621,238ebdfc91b8ba0b7c750145981aa383,0.382,1,John,1,15039,1,2,TERRORIST THREATS,0,0,ARIZONA,525,0,0,0
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,12d5ca8941964640991d82ee9826aa36,0.866,1,Rand,0,41104,0,1,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,0,,KENTUCK,537,0,1,1
MCCAIN,108,0,592,1,200,1,5/22/03,1,61,-0.621,3233020a10ac2051c94eecdb0f0b67d5,0.382,1,John,0,15039,1,2,NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2004--Continued,0,0,ARIZONA,509,0,0,0
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,1205087b5717462392a2b5f2ec42dba7,0.866,1,Rand,0,41104,0,1,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,0,,KENTUCK,537,0,1,1
GRAHAM,114,0,1495,1,0,1,11/30/16,0,48,-0.161,2cdc00d5bf92245a0b1ab9ecde8c98da,0.409,1,Lindsey,1,29566,1,0,AMENDING THE JUSTICE AGAINST SPONSORS OF TERRORISM BILL,0,0,SOUTH C,321,0,0,0
REED,108,0,2055,1,198,1,5/20/03,0,5,-0.289,3f8ac9b76de1fafd37930a9f6758fdb8,-0.39,1,John,0,29142,,0,NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2004,0,,RHODE I,516,1,0,0
BRIGHT,111,1,257,1,5,1,4/21/10,1,41,0.671,3e5ec4aee8471e08304209a607927981,0.067,1,Bobby,1,20900,1,1,PRAISING THE OUTSTANDING WORK OF OUR FIGHTING MEN AND WOMEN,0,0,ALABAMA,945,1,0,0
WYDEN,114,0,566,1,8,0,6/17/15,1,72,-0.441,b376675f5786f1281530b09f6bcd2847,-0.313,1,Ron,0,14871,,1,STATEMENTS ON INTRODUCED BILLS AND JOINT RESOLUTIONS,0,,OREGON,415,1,0,0
GRAHAM,113,0,562,1,11,1,6/20/13,0,48,-0.161,70319929f6e0104cf242a31315f74466,0.409,1,Lindsey,0,29566,1,0,"BORDER SECURITY, ECONOMIC OPPORTUNITY, AND IMMIGRATION MODERNIZATION 
  ACT",0,0,SOUTH C,513,0,0,0
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,3513811b03b3839b2b23fd697bccca62,0.866,1,Rand,0,41104,0,1,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,0,,KENTUCK,537,0,1,1
BILBRAY,111,1,521,1,14,1,7/31/09,0,71,-0.376,bb2fbe1ff25722ce43cb39c7e508138a,0.392,1,Brian,0,29508,1,2,EARMARK DECLARATION,0,0,CALIFOR,953,0,0,0
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,d870a0f6c03ee7fc433752521122d53d,0.866,1,Rand,0,41104,0,1,BRENNAN NOMINATION,0,,KENTUCK,537,0,1,1
DURBIN,108,0,1552,1,109,0,10/4/04,0,21,-0.39,5ff41492d46377ccce28f366e39b161c,-0.366,1,Richard,0,15021,,0,NATIONAL INTELLIGENCE REFORM ACT OF 2004,0,,ILLINOI,516,1,0,0
POE,113,1,570,1,3,0,6/12/13,0,49,0.058,3b434346a28a3aef1aadd6275aeb1882,0.592,1,Ted,1,20528,,2,THE SPYING DRONE OVER A VIRGINIA NEIGHBORHOOD,0,,TEXAS,974,0,0,0
,109,,,,83,0,4/6/06,0,,,edc16a42f44f0f43e374fbf197019efa,,,,0,,,,SECURING AMERICA'S BORDERS ACT,,,,,,0,
,113,,,,10,0,3/20/13,0,,,211ddcabac57048a41e265d87dfe88bb,,,,0,,,,CONCURRENT RESOLUTION ON THE BUDGET FISCAL YEAR 2014,,,,,,0,
POE,113,1,570,1,3,0,6/12/13,0,49,0.058,ebcb0cac63e73d0af76ad033c7b6f276,0.592,1,Ted,1,20528,,2,THE SPYING DRONE OVER A VIRGINIA NEIGHBORHOOD,0,,TEXAS,974,0,0,0
LUGAR,111,0,1112,1,0,1,12/18/09,0,22,-0.466,b8ac6aef424ab7bddbc124de34f6daeb,0.304,1,Richard,1,14506,0,1,"DEPARTMENT OF DEFENSE APPROPRIATIONS ACT, 2010",0,,INDIANA,611,0,0,0
GOHMERT,113,1,172,1,5,0,7/15/14,0,49,-0.235,d0bc9a8a401f2fee25f14a2aa1ed2c7d,0.597,1,Louie,1,20527,,2,THE VIOLENCE IN ISRAEL,0,,TEXAS,937,0,0,0
CARPER,114,0,1423,1,8,1,2/10/15,1,11,-0.222,4bd13222ac7c34de52dc69fc54c37e60,-0.174,1,Thomas,0,15015,1,0,OUR SOUTHERN BORDER AND IMMIGRATION REFORM,0,0,DELAWAR,409,1,0,0
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,f5f5de08b9a7da4adefd591e43056995,0.866,1,Rand,0,41104,0,1,BRENNAN NOMINATION,0,,KENTUCK,537,0,1,1
GOHMERT,113,1,562,1,11,0,6/20/13,0,49,-0.235,129bf210f1768f971c88c872f8e37aa9,0.597,1,Louie,0,20527,,2,WEEK IN REVIEW,0,,TEXAS,937,0,0,0
GRAHAM,113,0,667,1,27,1,3/7/13,0,48,-0.161,cdad8cf009dee9ed934328a0d399e4fe,0.409,1,Lindsey,0,29566,1,0,EXECUTIVE SESSION,0,0,SOUTH C,513,0,0,0
MCINNIS,108,1,634,1,158,0,4/10/03,1,62,-0.083,b16c1e58c35ce2d5bac04c2fd33df315,0.391,1,Scott,0,29326,,1,TRIBUTE TO FRANK CEDRONE,0,,COLORAD,743,0,0,0
DORGAN,110,0,843,1,0,1,9/12/08,0,36,0.09,1d96e62baf1c7f4e997d7479d7181c16,-0.267,1,Byron,1,14812,,2,MINERALS MANAGEMENT SERVICE,0,,NORTH D,541,1,0,0
REED,107,0,466,1,,1,9/24/01,0,5,-0.289,b5d0673a779aa315979debccf999efd4,-0.39,1,John,1,29142,1,0,NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2002,0,0,RHODE I,456,1,0,0
,113,,,,26,1,3/6/13,0,,,29285ad7d026257e1484a58a42d0512d,,,,0,,,,BRENNAN NOMINATION,,,,,,0,
DURBIN,113,0,667,1,27,1,3/7/13,1,21,-0.39,8e4a9d22b0852ccb53b2fa3ede043151,-0.366,1,Richard,0,15021,,0,EXECUTIVE SESSION,0,,ILLINOI,550,1,0,0
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,1a744414f4830fa26b279cc6a5f9862e,0.866,1,Rand,0,41104,0,1,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,0,,KENTUCK,537,0,1,1
MCCAIN,112,0,1673,1,1,1,6/5/12,0,61,-0.621,f4a390acf29730817311f610313aba08,0.382,1,John,1,15039,0,2,"AGRICULTURE REFORM, FOOD, AND JOBS ACT OF 2012--MOTION TO PROCEED",0,,ARIZONA,387,0,0,0
POE,113,1,396,1,4,0,12/3/13,0,49,0.058,56bf354cab4e5c4ebacf4b7c163a134f,0.592,1,Ted,1,20528,,2,AMAZON PRIME AIR,0,,TEXAS,974,0,0,0
BAUCUS,110,0,459,1,105,0,10/2/07,0,64,0.017,e8b49265b5d914a1da80051b5811bddc,-0.212,1,Max,0,14203,,1,"DEPARTMENT OF DEFENSE APPROPRIATIONS ACT, 2008--Continued",0,,MONTANA,549,1,0,0
WOOLSEY,112,1,22,0,3,1,12/12/12,1,71,-0.529,0881c641970d82d04f992a8848cda7bc,-0.556,1,Lynn,1,29309,0,2,"{time} 1050
  A LEGACY OF WORKING FOR PEACE AND A MORE PERFECT WORLD",0,,CALIFOR,1385,1,0,0
KYL,108,0,926,1,4,1,6/21/04,1,61,-0.455,952842324d41c09fb4c08ee8eeab55f9,0.548,1,Jon,1,15429,1,2,NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2005,0,0,ARIZONA,514,0,0,0
CARPER,111,0,1267,1,6,0,7/16/09,1,11,-0.222,9bc12d33edcb3f4b84eb81fc84e7144f,-0.174,1,Thomas,1,15015,,0,NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2010,0,,DELAWAR,612,1,0,0
CONYERS,112,1,231,1,0,1,5/17/12,1,23,-0.465,e028fb4e254faf018a020c0ffbcc4450,-0.66,1,John,1,10713,1,0,"{time} 1500
  NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2013",0,0,MICHIGA,1363,1,0,1
ROEMER,107,1,78,1,,0,10/17/02,0,22,0.229,fa92b386831e0ad9cc36296ad58ef17b,-0.165,1,Timothy,1,29117,,1,AUTHORIZING THE USE OF UNITED STATES ARMED FORCES AGAINST IRAQ,0,,INDIANA,679,1,0,0
CRUZ,113,0,2129,1,26,1,3/6/13,0,49,-0.196,40b75d5c4d2a2b03c2d22f04f66bba4b,0.858,1,Ted,0,41304,0,2,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,0,,TEXAS,510,0,0,1
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,a14227f194a4a1086b7ae0a1189cb4eb,0.866,1,Rand,0,41104,0,1,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,0,,KENTUCK,537,0,1,1
BUERKLE,112,1,104,0,0,1,9/21/12,0,13,0.253,043f0c446093ffb85d8100150e0904d8,0.579,1,AnnMarie,1,21158,1,2,HONORING KEVIN W. BRADLEY,0,0,NEW YOR,1407,0,0,0
CHAMBLISS,113,0,668,1,26,1,3/6/13,0,44,0.205,e63dea34dc1600d5cb4597db2d7b3991,0.423,1,Saxby,0,29512,0,2,BRENNAN NOMINATION,0,,GEORGIA,478,0,0,0
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,dad1988330b1c1c88b31db1119b9d769,0.866,1,Rand,0,41104,0,1,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,0,,KENTUCK,537,0,1,1
MURKOWSKI,110,0,1299,0,48,0,6/14/07,1,81,-0.313,c02d3e4d5ccb5eb2e0e4828bbafe60da,0.207,1,Lisa,0,40300,,0,CRAIG THOMAS RURAL HOSPITAL AND PROVIDER EQUITY ACT,0,,ALASKA,541,0,0,0
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,35f8cfedf0dc4a92fea172e8769b79a5,0.866,1,Rand,0,41104,0,1,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,0,,KENTUCK,537,0,1,1
LUETKEMEYER,113,1,576,1,5,0,6/6/13,0,34,0.327,b0b191f79fddb69081a98dec805e6923,0.445,1,Blaine,1,20926,,0,CONGRATULATING ALIANA SONKSEN,0,,MISSOUR,1017,0,0,0
,114,,,,5,0,5/17/16,0,,,eb2fb6e5c22a75cb14372987ccc6667c,,,,1,,,,NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2017,,,,,,0,
GRASSLEY,113,0,1254,1,1,0,7/29/13,0,31,-0.052,9f58a4327c6fd3feb43485614444ce86,0.34,1,Charles,1,14226,,0,EXECUTIVE SESSION,0,,IOWA,552,0,0,0
BYRD,110,0,1259,1,0,1,1/16/07,0,56,0.729,ab83ae8f0b7ea03b7e75a50e3d80ffa7,-0.309,1,Robert,1,1366,1,1,LEGISLATIVE TRANSPARENCY AND ACCOUNTABILITY ACT OF 2007,0,0,WEST VI,493,1,0,0
SHELBY,111,0,413,1,11,1,11/16/09,0,41,0.591,5c671beb758bcf6a0b2d94063f081aaa,0.437,1,Richard,0,94659,1,1,TRIBUTE TO DR. WILLIAM McCORKLE,0,0,ALABAMA,612,0,0,0
LOUDERMILK,114,1,560,1,14,0,6/23/15,0,44,-0.058,c61533a02fef39ccf67056e95b111945,0.671,1,Barry,0,21515,,2,HOMELAND SECURITY DRONE ASSESSMENT AND ANALYSIS ACT,0,,GEORGIA,1095,0,0,1
CORNYN,112,0,935,1,5,1,6/12/12,0,49,-0.007,9ca0016c3fa7896695839fe9c5de73ae,0.499,1,John,1,40305,1,2,LEGISLATIVE SESSION,0,0,TEXAS,405,0,0,0
CONYERS,111,1,599,1,2,1,5/14/09,1,23,-0.465,b636c6e3c54dac12339412bc82b2fc35,-0.66,1,John,1,10713,0,0,"SUPPLEMENTAL APPROPRIATIONS ACT, 2009",0,,MICHIGA,891,1,0,1
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,0e344eb65f9b356f859341fcb5a9f977,0.866,1,Rand,0,41104,0,1,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,0,,KENTUCK,537,0,1,1
COLE,111,1,523,1,12,1,7/29/09,0,53,0.408,f9dcaae51261917c80db07aae0f6a395,0.337,1,Tom,0,20344,1,0,EARMARK DECLARATION,0,0,OKLAHOM,970,0,0,0
MARKEY,113,1,226,1,10,1,5/22/14,1,3,-0.464,00e3db60352f5048d7f989e49f255738,-0.498,1,Edward,0,14435,0,0,BARRON NOMINATION,0,,MASSACH,527,1,0,0
NELSON,114,0,1436,1,0,1,1/28/15,1,43,0.314,a1448df29fffdb4f9e6042ff1270a2ac,-0.189,1,Bill,1,14651,1,1,KEYSTONE XL PIPELINE ACT,0,0,FLORIDA,394,1,0,0
GRAHAM,113,0,667,1,27,1,3/7/13,0,48,-0.161,ed947fa03e5b1f00f779cc1206698309,0.409,1,Lindsey,0,29566,1,0,EXECUTIVE SESSION,0,0,SOUTH C,513,0,0,0
DASCHLE,107,0,816,1,,0,10/10/02,0,37,0.114,725e79fe1de0304c4447a0285de31950,-0.303,1,Thomas,1,14617,,2,AUTHORIZATION OF THE USE OF UNITED STATES ARMED FORCES AGAINST IRAQ,0,,SOUTH D,440,1,0,0
,111,,,,1,1,6/24/09,0,,,139c939b0691316cbc07c38e6964a2db,,,,1,,1,,EARMARK DECLARATION,,0,,,,0,
GRANGER,110,1,25,0,4,1,12/9/08,1,49,0.282,986ad66ace76be34b15fcbd4bbbf1738,0.387,1,Kay,1,29762,1,2,"IN HONOR OF COLONEL RAYMOND ANTHONY CELESTE, JR.",0,0,TEXAS,1313,0,0,0
Brooks,115,,561,1,5,0,6/21/17,1,,,d03d0929da8630754e0c0dfdabb5533d,,,Mo,1,,,1,TRIBUTE TO MR. RICHARD S. MATLOCK,,,ALABAMA,,0,0,
,113,,,,4,0,12/11/14,0,,,c018161eaf5629b8c5f8d72faadb34cd,,,,1,,,,UKRAINE FREEDOM SUPPORT ACT OF 2014,,,,,,0,
McCain,115,,2147,1,17,0,2/16/17,1,,,6264c116ccabcaa5d0aa9ac821a37212,,,John,0,,,2,TRIBUTE TO PAUL FRANCIS,,,ARIZONA,,0,0,
KUCINICH,112,1,190,1,1,1,6/27/12,1,24,0.024,d72f53b02fb7bb10fdc8bac6355d0197,-0.582,1,Dennis,1,29748,0,0,AMERICA'S SHAMEFUL HUMAN RIGHTS RECORD,0,,OHIO,1357,1,0,0
FEINSTEIN,114,0,1295,0,9,0,6/18/15,1,71,-0.188,556cd3a21b4a5fbef2af4dfa93ba88c3,-0.263,1,Dianne,0,49300,,2,STATEMENTS ON INTRODUCED BILLS AND JOINT RESOLUTIONS,0,,CALIFOR,407,1,0,0
Barrasso,113,,2129,1,26,1,3/6/13,0,,,28386c7a5f66b45f0de7506926c7f894,,,John,0,,0,0,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,,,WYOMING,,0,0,
CHAMBLISS,112,0,942,1,1,1,6/5/12,0,44,0.205,06d592ee20e63ea806c361ce3093ee45,0.423,1,Saxby,1,29512,0,2,"AGRICULTURE REFORM, FOOD, AND JOBS ACT OF 2012--MOTION TO PROCEED",0,,GEORGIA,397,0,0,0
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,19af5c00b5cd8898c41568836d29bbd5,0.866,1,Rand,0,41104,0,1,BRENNAN NOMINATION,0,,KENTUCK,537,0,1,1
,114,,,,15,0,12/17/15,0,,,8ec4767191ca204edc15fcdc5c314c1e,,,,0,,,,PRESIDENTIAL STRATEGY TO DEFEAT ISIL,,,,,,0,
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,fe2b9df6efd92890e8402d21efe1f193,0.866,1,Rand,0,41104,0,1,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,0,,KENTUCK,537,0,1,1
STARK,110,1,172,1,31,0,7/15/08,0,71,-0.605,fe4890c6bd5ac66f36ab2d5ff386ba47,-0.631,1,Fortney,0,14053,,2,TRIBUTE TO TUSKEGEE AIRMAN LEON ``WOODIE'' SPEARS,0,,CALIFOR,1263,1,0,1
REID,114,0,26,1,8,1,12/8/16,1,65,0.258,21e111f4a109fb57e7e8ef58688d0d49,-0.276,1,Harry,0,15054,1,2,FAREWELL TO THE SENATE,0,0,NEVADA,364,1,0,0
,114,,,,4,1,6/16/16,0,,,885bd58a9f356386d06895c661f8ffa6,,,,1,,0,,"DEPARTMENT OF DEFENSE APPROPRIATIONS ACT, 2017",,,,,,0,
PORTER,110,1,100,1,8,1,9/25/08,1,65,-0.071,d659276ef606c5a93ab885825e875f41,0.241,1,Jon,0,20334,1,2,EARMARK DECLARATION,0,0,NEVADA,1354,0,0,0
,113,,,,26,1,3/6/13,0,,,973c31d8c13083f93f0c5409f04d45e7,,,,0,,0,,BRENNAN NOMINATION,,,,,,0,
MCKEON,113,1,569,1,4,0,6/13/13,0,71,0.208,deb6d2b94f25ad2133f4e7a60fc1a5d1,0.396,1,Howard,1,29315,,2,NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2014,0,,CALIFOR,983,0,0,0
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,ea5fd84a275771ee3f1c98f34843fb2e,0.866,1,Rand,0,41104,0,1,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,0,,KENTUCK,537,0,1,1
Barrasso,113,,2129,1,26,1,3/6/13,0,,,fb25341d69e5a475d51e3b4723c5f923,,,John,0,,0,0,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,,,WYOMING,,0,0,
,112,,,,7,1,11/14/12,0,,,2693c1cbd3daeffa11f39ce6ee6abfd8,,,,1,,0,,FAREWELL TO CONGRESS,,,,,,0,
INHOFE,114,0,1733,1,0,0,4/6/16,0,53,0.039,1e5172f49be5e67595f58aa57fbb1866,0.552,1,James,1,15424,,0,AMERICA'S SMALL BUSINESS TAX RELIEF ACT OF 2015--MOTION TO PROCEED,0,,OKLAHOM,410,0,0,0
